district_name,district_id,school_name,school_id,subject,grade,n1,ss1,n2,ss2,predicted,residuals,resid_z,resid_t,cooks,test_year,tprob,flagged_t95
MILWAUKEE,3619,DOERFLER EL,125,read,4,78,443.1,71,454.1,462.34658,-8.246579961,-0.938613049,-0.938558831,0.000815571,2009,0.175592282,0
MILWAUKEE,3619,EIGHTY FIRST EL,143,read,4,33,436.2,27,438.7,455.4008732,-16.70087319,-1.901802107,-1.90422261,0.005129912,2009,0.034001506,0
MILWAUKEE,3619,ELM CREATIVE AR,148,read,4,71,458.2,55,482.1,477.5466049,4.55339508,0.518032129,0.517848239,0.000130023,2009,0.303339672,0
MILWAUKEE,3619,EMERSON EL,150,read,4,25,446.1,21,449.9,465.3664525,-15.46645247,-1.76009175,-1.761886986,0.002381147,2009,0.04668385,0
MILWAUKEE,3619,ENGLEBURG EL,152,read,4,52,430.6,50,446.5,449.7637778,-3.263777843,-0.371858964,-0.371703509,0.00027009,2009,0.355858093,0
MILWAUKEE,3619,FAIRVIEW EL,155,read,4,46,468.2,50,484.2,487.6128466,-3.412846614,-0.388346493,-0.388186506,0.000101321,2009,0.34977973,0
MILWAUKEE,3619,FERNWOOD MO,158,read,4,43,454.8,39,482.2,474.1240827,8.075917256,0.918804977,0.918735495,0.000428712,2009,0.182014548,0
MILWAUKEE,3619,FIFTY THIRD STR,170,read,4,30,420.8,28,445.7,439.898861,5.801139017,0.661762784,0.661582296,0.001393979,2009,0.256922938,0
MILWAUKEE,3619,FLETCHER EL,102,read,4,25,421.8,22,427.7,440.9054852,-13.20548515,-1.506197135,-1.507125569,0.006897455,2009,0.073337519,0
MILWAUKEE,3619,FOREST HOME EL,173,read,4,89,422.3,85,444.8,441.4087972,3.391202763,0.386768449,0.386608882,0.000444351,2009,0.350011705,0
MILWAUKEE,3619,FRANKLIN EL,179,read,4,21,427.3,20,445.8,446.4419181,-0.641918084,-0.073164134,-0.073128833,1.24E-05,2009,0.471233987,0
MILWAUKEE,3619,FRATNEY EL,182,read,4,43,438.5,47,452,457.7161088,-5.716108782,-0.650798715,-0.650616675,0.00052255,2009,0.259265333,0
MILWAUKEE,3619,GAENSLEN EL,185,read,4,30,418.8,29,450.4,437.8856126,12.51438736,1.427995813,1.428716714,0.007097212,2009,0.082073578,0
MILWAUKEE,3619,GARDEN HOMES EL,188,read,4,25,414,30,438.9,433.0538166,5.846183369,0.667613606,0.667434041,0.001898143,2009,0.25488582,0
MILWAUKEE,3619,GOODRICH EL,192,read,4,29,429.4,29,445.9,448.5558288,-2.65582884,-0.302631529,-0.302498163,0.000190835,2009,0.382254072,0
MILWAUKEE,3619,GRANT EL,193,read,4,68,444.4,67,468.3,463.6551914,4.644808618,0.528626811,0.528442003,0.000238485,2009,0.299482557,0
MILWAUKEE,3619,GRANTOSA DR EL,196,read,4,53,443.1,59,450.3,462.34658,-12.04657996,-1.371123206,-1.37170929,0.00174037,2009,0.087718524,0
MILWAUKEE,3619,GREENFIELD BILI,202,read,4,57,439.1,65,450.5,458.3200833,-7.820083284,-0.890303689,-0.890214084,0.00094243,2009,0.188342598,0
MILWAUKEE,3619,GREEN BAY AV EL,199,read,4,32,401.3,29,418.3,420.2696897,-1.969689679,-0.225489753,-0.22538593,0.00034393,2009,0.411658009,0
MILWAUKEE,3619,HAMPTON EL,205,read,4,33,414.5,31,427.2,433.5571287,-6.357128715,-0.725900331,-0.725733689,0.002199077,2009,0.236813014,0
MILWAUKEE,3619,HARTFORD AVE EL,208,read,4,60,454.2,61,461.8,473.5201082,-11.72010824,-1.333419722,-1.333923605,0.000918392,2009,0.093635137,0
MILWAUKEE,3619,HAWLEY ROAD EL,211,read,4,30,451.1,34,468.7,470.3995733,-1.699573317,-0.193376705,-0.193286406,2.18E-05,2009,0.423959717,0
MILWAUKEE,3619,HAWTHORNE EL,212,read,4,29,477,25,446.4,496.4711393,-50.07113931,-5.70031426,-5.789512305,0.03747401,2009,2.86E-06,1
MILWAUKEE,3619,HAYES BILINGUAL,214,read,4,39,428.5,43,434.7,447.6498671,-12.94986709,-1.475785703,-1.476630307,0.004759207,2009,0.073616982,0
MILWAUKEE,3619,HI MOUNT EL,217,read,4,40,430.4,33,439.2,449.562453,-10.36245301,-1.180672577,-1.180898452,0.002752539,2009,0.123173044,0
MILWAUKEE,3619,HMONG AMER PEAC,175,read,4,31,436.1,33,455,455.3002108,-0.300210775,-0.034186615,-0.034170051,1.67E-06,2009,0.486476903,0
MILWAUKEE,3619,HOLMES EL,218,read,4,31,433.9,25,448.9,453.0856376,-4.185637603,-0.476734439,-0.476555713,0.000368943,2009,0.318994388,0
MILWAUKEE,3619,HONEY CREEK EL,334,read,4,45,466.7,42,475.1,486.1029104,-11.00291036,-1.251951308,-1.252296273,0.000970786,2009,0.108779251,0
MILWAUKEE,3619,HOPKINS ST EL,220,read,4,34,420,28,430.5,439.0935617,-8.593561647,-0.98042136,-0.980402906,0.003172185,2009,0.167795535,0
MILWAUKEE,3619,HUMBOLDT P EL,223,read,4,52,447,56,473.6,466.2724142,7.327585778,0.833850099,0.833726792,0.000506336,2009,0.204020645,0
MILWAUKEE,3619,I.D.E.A.L.,165,read,4,15,454.5,15,474.7,473.8220955,0.877904507,0.099880468,0.099832501,5.11E-06,2009,0.460946398,0
MILWAUKEE,3619,KAGEL EL,232,read,4,24,430.1,22,431.4,449.2604658,-17.86046576,-2.035043339,-2.0381538,0.008311374,2009,0.027163077,0
MILWAUKEE,3619,KEEFE AVENUE EL,235,read,4,28,434.5,21,443.1,453.6896121,-10.5896121,-1.206065656,-1.206331895,0.002280631,2009,0.120883086,0
MILWAUKEE,3619,KILBOURN EL,237,read,4,22,459.7,25,467.6,479.0565412,-11.45654117,-1.30339637,-1.303838764,0.000829475,2009,0.102328327,0
MILWAUKEE,3619,KING JR EL,83,read,4,28,434.9,25,446.5,454.0922618,-7.592261772,-0.864662059,-0.864556154,0.001145153,2009,0.197920864,0
MILWAUKEE,3619,KLUGE EL,337,read,4,43,444.8,41,441.7,464.0578411,-22.35784105,-2.544498173,-2.551287278,0.005389813,2009,0.007330511,1
MILWAUKEE,3619,LA CAUSA CHTR,1121,read,4,47,429.6,58,443.8,448.7571537,-4.957153674,-0.5648549,-0.564668278,0.000657758,2009,0.287257492,0
MILWAUKEE,3619,LAFOLLETTE EL,238,read,4,12,413.7,14,455.4,432.7518294,22.64817062,2.586474081,2.593647819,0.028835932,2009,0.011136384,1
MILWAUKEE,3619,LANCASTER EL,241,read,4,37,410.8,31,440.1,429.8326193,10.26738071,1.1731612,1.173375564,0.006645669,2009,0.124938674,0
MILWAUKEE,3619,LINCOLN AVE EL,250,read,4,67,426.5,61,435.8,445.6366188,-9.836618749,-1.121259753,-1.121399786,0.003045084,2009,0.133292916,0
MILWAUKEE,3619,LLOYD STREET EL,253,read,4,55,414.2,54,423.8,433.2551415,-9.455141465,-1.079707264,-1.079794159,0.004924733,2009,0.142561642,0
MILWAUKEE,3619,LONGFELLOW EL,256,read,4,62,434.2,69,448.7,453.3876249,-4.687624853,-0.533894779,-0.533709578,0.000454767,2009,0.297641425,0
MILWAUKEE,3619,LOWELL EL,257,read,4,14,454.4,12,481.9,473.7214331,8.178566924,0.930488777,0.93042817,0.000444573,2009,0.186059407,0
MILWAUKEE,3619,MANITOBA EL,265,read,4,45,444.8,51,459.2,464.0578411,-4.85784105,-0.552860522,-0.552674269,0.000254449,2009,0.291474488,0
MILWAUKEE,3619,MAPLE TREE EL,267,read,4,34,424.5,35,427.9,443.6233704,-15.72337041,-1.792731091,-1.794660853,0.008595816,2009,0.04080163,0
MILWAUKEE,3619,MEIR EL,176,read,4,84,470.7,82,492.5,490.129407,2.370592962,0.269777562,0.269656216,5.67E-05,2009,0.394055261,0
MILWAUKEE,3619,METCALFE EL,525,read,4,22,417.7,24,408.3,436.7783261,-28.47832606,-3.250163613,-3.265358414,0.038564526,2009,0.001701044,1
MILWAUKEE,3619,MILW SIGN LANGU,226,read,4,43,438.1,45,470.1,457.3134591,12.78654089,1.455836299,1.456628085,0.002679851,2009,0.076159358,0
MILWAUKEE,3619,MILW SPANISH IM,167,read,4,68,446.4,63,468.1,465.6684397,2.431560279,0.27670923,0.276585274,5.78E-05,2009,0.391509272,0
MILWAUKEE,3619,MITCHELL EL,274,read,4,61,432.2,70,436.3,451.3743765,-15.07437651,-1.717218406,-1.71884527,0.005272531,2009,0.04506321,0
MILWAUKEE,3619,MORGANDALE EL,277,read,4,63,446.3,62,458.9,465.5677773,-6.667777304,-0.758790129,-0.758633911,0.000437222,2009,0.225496474,0
MILWAUKEE,3619,NEESKARA EL,283,read,4,54,458.6,57,471.1,477.9492546,-6.849254588,-0.779228341,-0.7790798,0.000294292,2009,0.219606332,0
MILWAUKEE,3619,NINETY FIFTH EL,289,read,4,42,448.5,46,462.8,467.7823505,-4.982350476,-0.566937429,-0.566750767,0.000214632,2009,0.286849856,0
MILWAUKEE,3619,PARKVIEW EL,301,read,4,35,433,35,454,452.1796759,1.82032415,0.207348437,0.207252177,7.35E-05,2009,0.418524621,0
MILWAUKEE,3619,PIERCE EL,307,read,4,54,423,56,460.3,442.1134342,18.18656584,2.07398897,2.077320832,0.01236343,2009,0.021227349,1
MILWAUKEE,3619,RILEY EL,313,read,4,51,425.9,54,439.2,445.0326443,-5.832644247,-0.664902416,-0.664722416,0.00110355,2009,0.254555061,0
MILWAUKEE,3619,RIVER TRAIL EL,194,read,4,30,442,33,451.8,461.2392934,-9.439293375,-1.07443691,-1.074517457,0.001145178,2009,0.145313273,0
MILWAUKEE,3619,SEHER,177,read,4,17,431.6,33,427.5,450.770402,-23.27040201,-2.651040543,-2.658832292,0.012993375,2009,0.006071203,1
MILWAUKEE,3619,SHERMAN EL,319,read,4,38,423.9,37,413.3,443.0193959,-29.71939591,-3.388781162,-3.406160271,0.031619567,2009,0.000816881,1
MILWAUKEE,3619,SIEFERT EL,107,read,4,28,421.4,27,436.4,440.5028355,-4.102835485,-0.467989384,-0.467812061,0.000678284,2009,0.321908327,0
MILWAUKEE,3619,SIXTY FIFTH EL,331,read,4,25,417.1,23,422.7,436.1743516,-13.47435156,-1.537940561,-1.538960843,0.008859345,2009,0.069037096,0
MILWAUKEE,3619,STARMS DISCOVER,312,read,4,56,439.5,51,451.8,458.722733,-6.922732951,-0.788118946,-0.787974038,0.00072044,2009,0.217215884,0
MILWAUKEE,3619,STORY EL,343,read,4,28,396.1,33,439,415.035244,23.964756,2.746771108,2.755539585,0.060209102,2009,0.004794769,1
MILWAUKEE,3619,STUART EL,344,read,4,36,438.8,37,442.4,458.018096,-15.61809603,-1.778134105,-1.780003019,0.003829523,2009,0.041758991,0
MILWAUKEE,3619,THIRTY FIFTH EL,350,read,4,33,430.1,30,431.4,449.2604658,-17.86046576,-2.035043339,-2.0381538,0.008311374,2009,0.025373275,0
MILWAUKEE,3619,THOREAU EL,360,read,4,57,445.7,55,464.9,464.9638028,-0.063802802,-0.007260935,-0.007257413,4.15E-08,2009,0.497118109,0
MILWAUKEE,3619,THURSTON W EL,154,read,4,29,430,30,430.6,449.1598033,-18.55980334,-2.114749575,-2.118323059,0.009023712,2009,0.021418879,1
MILWAUKEE,3619,TIPPECANOE EL,362,read,4,22,467.7,20,475.3,487.1095345,-11.80953453,-1.343777605,-1.344303512,0.001179844,2009,0.097341035,0
MILWAUKEE,3619,TOWNSEND ST EL,365,read,4,30,416.9,29,434.1,435.9730267,-1.873026722,-0.213791002,-0.213692032,0.000172659,2009,0.416167834,0
MILWAUKEE,3619,TROWBRIDGE EL,368,read,4,16,450.6,13,464.8,469.8962612,-5.096261232,-0.579858599,-0.57967185,0.000200934,2009,0.286429218,0
MILWAUKEE,3619,TWENTY FIRST EL,377,read,4,21,426.4,24,452.5,445.5359563,6.964043668,0.793829395,0.793686916,0.001534027,2009,0.217745087,0
MILWAUKEE,3619,VICTORY EL,387,read,4,27,423.2,42,451.5,442.314759,9.18524101,1.047453091,1.047502496,0.003123748,2009,0.150501999,0
MILWAUKEE,3619,VIEAU EL,390,read,4,57,437,63,449.3,456.2061725,-6.906172528,-0.786384172,-0.78623854,0.000835969,2009,0.217361276,0
MILWAUKEE,3619,URBAN WALD EL,311,read,4,30,378.8,33,395.9,397.6206459,-1.720645866,-0.198158016,-0.198065664,0.000504477,2009,0.422123299,0
MILWAUKEE,3619,WESTSIDE AC,130,read,4,37,426.2,41,442.2,445.3346315,-3.134631498,-0.357324526,-0.357173311,0.000313961,2009,0.361419822,0
MILWAUKEE,3619,WHEATLEY EL,374,read,4,25,399.8,23,410.5,418.7597534,-8.259753425,-0.945891735,-0.945843394,0.00635559,2009,0.177250987,0
MILWAUKEE,3619,WHITMAN EL,397,read,4,33,453,27,467.6,472.3121592,-4.712159239,-0.536123132,-0.535937779,0.00015465,2009,0.298278587,0
MILWAUKEE,3619,WI CONSRV LIFEL,399,read,4,35,428.5,43,434.9,447.6498671,-12.74986709,-1.452993411,-1.453777809,0.004613338,2009,0.07672005,0
MILWAUKEE,3619,ZABLOCKI EL,295,read,4,60,438.1,58,455.1,457.3134591,-2.213459114,-0.252017661,-0.25190317,8.03E-05,2009,0.401010987,0
MUKWONAGO,3822,CLARENDON AV EL,30,read,4,69,468.2,68,489.2,487.6128466,1.587153386,0.180601569,0.180516817,2.19E-05,2009,0.428645884,0
MUKWONAGO,3822,ROLLING H EL,100,read,4,64,472.1,64,495.4,491.5386809,3.861319125,0.43945554,0.439283511,0.000163872,2009,0.330979602,0
MUSKEGO NORW,3857,LAKEVIEW EL,80,read,4,73,474.7,79,488.9,494.1559037,-5.255903716,-0.598262473,-0.598076088,0.000357471,2009,0.275760915,0
NEW BERLIN,3925,ELMWOOD EL,60,read,4,71,481.3,75,494.1,500.7996232,-6.699623234,-0.762975354,-0.762820633,0.000871343,2009,0.223997639,0
NEW BERLIN,3925,ORCHARD LANE EL,160,read,4,45,476.9,47,493.7,496.3704769,-2.670476889,-0.30401643,-0.303882578,0.000105932,2009,0.381293859,0
NEW BERLIN,3925,POPLAR CREEK EL,40,read,4,59,462.6,67,485.4,481.9757513,3.424248734,0.389584799,0.389424482,7.89E-05,2009,0.349107948,0
NORTH OZAU,1945,WISCONSIN VIRTU,100,read,4,55,464.1,56,488.7,483.4856875,5.21431248,0.593261701,0.593075159,0.000193161,2009,0.277780927,0
OAK CREEK FR,4018,DEERFIELD EL,150,read,4,49,458.2,49,481.3,477.5466049,3.75339508,0.427017469,0.426848078,8.83E-05,2009,0.335699251,0
OAK CREEK FR,4018,EDGEWOOD EL,40,read,4,71,461,70,482.1,480.3651526,1.734847406,0.197373431,0.197281416,1.94E-05,2009,0.422093658,0
OAK CREEK FR,4018,MEADOWVIEW EL,80,read,4,56,454.8,52,473,474.1240827,-1.124082744,-0.127887989,-0.127826967,8.31E-06,2009,0.449394311,0
OAK CREEK FR,4018,SHEPARD H EL,200,read,4,86,457,86,474.4,476.3386559,-1.938655917,-0.220558338,-0.22045655,2.37E-05,2009,0.41302213,0
OCONOMOWOC,4060,GREENLAND EL,60,read,4,54,482.6,59,505.9,502.1082347,3.791765346,0.431869599,0.431699156,0.000301166,2009,0.333780319,0
OCONOMOWOC,4060,IXONIA EL,80,read,4,20,465.9,20,485.2,485.297611,-0.097611025,-0.011106267,-0.011100881,7.34E-08,2009,0.495629347,0
OCONOMOWOC,4060,PARK LAWN EL,160,read,4,72,469.2,75,491.8,488.6194708,3.180529216,0.361925556,0.361772974,9.32E-05,2009,0.359276339,0
OCONOMOWOC,4060,SUMMIT EL,180,read,4,58,477.1,67,493.1,496.5718017,-3.471801722,-0.3952477,-0.395085905,0.000181287,2009,0.347026755,0
PORT WASH,4515,DUNWIDDIE EL,40,read,4,40,473.5,38,497.2,492.9479547,4.252045288,0.483961479,0.483781672,0.000216934,2009,0.31569593,0
RACINE,4620,FRATT EL,118,read,4,63,441.2,69,458.1,460.433994,-2.33399404,-0.265682732,-0.265562945,7.36E-05,2009,0.395689644,0
RACINE,4620,GIESE EL,121,read,4,32,441.9,33,453.6,461.138631,-7.538630958,-0.858097485,-0.857987674,0.000735045,2009,0.198640101,0
RACINE,4620,GIFFORD EL,119,read,4,116,463.7,115,487.6,483.0830379,4.516962148,0.513915831,0.513732344,0.000142686,2009,0.304216722,0
RACINE,4620,GOODLAND EL,122,read,4,30,444,24,451.5,463.2525417,-11.75254171,-1.337588452,-1.338101149,0.001565466,2009,0.096971701,0
RACINE,4620,JEFFERSON LT EL,132,read,4,92,481.4,98,507.4,500.9002857,6.499714349,0.740215589,0.740053197,0.000824977,2009,0.230527585,0
RACINE,4620,JERSTAD A EL,134,read,4,32,449.6,37,467.9,468.8896371,-0.989637063,-0.112605591,-0.11255166,7.97E-06,2009,0.455505643,0
RACINE,4620,JOHNSON EL,136,read,4,56,440.5,64,448.7,459.7293571,-11.02935712,-1.255550079,-1.25590154,0.001718038,2009,0.106894696,0
RACINE,4620,JONES EL,111,read,4,64,437.6,63,460.8,456.810147,3.989852971,0.454290157,0.454115241,0.000269029,2009,0.325665834,0
RACINE,4620,JULIAN T EL,720,read,4,44,420.3,39,443.1,439.3955489,3.704451102,0.422614477,0.422446066,0.000581524,2009,0.337540152,0
RACINE,4620,KNAPP EL,138,read,4,63,434.4,52,464.4,453.5889497,10.81105031,1.231296787,1.231605379,0.002390915,2009,0.111872699,0
RACINE,4620,MITCHELL EL,148,read,4,51,432.1,60,435.4,451.2737141,-15.8737141,-1.808294132,-1.810290003,0.005879453,2009,0.037672015,0
RACINE,4620,NORTH PARK EL,150,read,4,54,448.3,49,470.9,467.5810256,3.318974357,0.377666126,0.37750904,9.63E-05,2009,0.353729733,0
RACINE,4620,O BROWN EL,112,read,4,41,443.3,45,473.2,462.5479048,10.65209521,1.21239112,1.212667765,0.001343762,2009,0.115863902,0
RACINE,4620,ROOSEVELT EL,154,read,4,59,442.5,48,456.2,461.7426055,-5.54260546,-0.630873225,-0.630688944,0.0003826,2009,0.265649449,0
RACINE,4620,SCHULTE EL,166,read,4,54,428.4,52,450.1,447.5492047,2.550795329,0.290695669,0.290566566,0.000185626,2009,0.386280575,0
RACINE,4620,WEST RIDGE EL,164,read,4,46,457.5,45,478.8,476.841968,1.958031999,0.222762285,0.222659585,2.41E-05,2009,0.412415426,0
RACINE,4620,WADEWITZ EL,162,read,4,68,431.6,60,448.5,450.770402,-2.270402013,-0.258651646,-0.258534567,0.000123686,2009,0.398447087,0
RACINE,4620,WIND POINT EL,168,read,4,39,446.5,44,456.5,465.7691021,-9.269102138,-1.054810174,-1.054867848,0.000834786,2009,0.148688477,0
S MILWAUKEE,5439,LAKEVIEW EL,40,read,4,39,458.4,40,479.3,477.7479298,1.552070246,0.176576432,0.176493446,1.51E-05,2009,0.430409819,0
S MILWAUKEE,5439,RAWSON EL,80,read,4,71,459.9,76,480.9,479.257866,1.642133992,0.186823746,0.186736282,1.71E-05,2009,0.426185806,0
SHOREWOOD,5355,ATWATER EL,20,read,4,57,476.9,57,489.2,496.3704769,-7.170476889,-0.816312171,-0.816179994,0.000763743,2009,0.208927768,0
SHOREWOOD,5355,LAKE BLUFF EL,40,read,4,68,484.1,70,507,503.6181709,3.381829091,0.385234562,0.385075407,0.000261033,2009,0.350683011,0
WAUKESHA,6174,BANTING EL,20,read,4,36,446.2,43,473.5,465.4671149,8.032885113,0.914143001,0.914070081,0.000638429,2009,0.182948967,0
WAUKESHA,6174,BETHESDA EL,60,read,4,79,466.5,77,487.1,485.9015855,1.198414474,0.13635911,0.136294193,1.14E-05,2009,0.44597455,0
WAUKESHA,6174,BLAIR EL,80,read,4,37,449.3,48,456,468.5876498,-12.58764981,-1.432296899,-1.433028538,0.001310988,2009,0.079234181,0
WAUKESHA,6174,HEYER EL,190,read,4,58,468.2,61,488.2,487.6128466,0.587153386,0.066811956,0.066779691,3.00E-06,2009,0.47348956,0
WAUKESHA,6174,LOWELL EL,260,read,4,53,465.9,46,478.4,485.297611,-6.897611025,-0.784816189,-0.784669909,0.000366425,2009,0.218379298,0
WAUKESHA,6174,PRAIRIE EL,360,read,4,59,458.2,64,475,477.5466049,-2.54660492,-0.289722975,-0.289594224,4.07E-05,2009,0.386538819,0
WAUKESHA,6174,SARATOGA EL,420,read,4,29,467.6,28,491.9,487.0088721,4.891127887,0.556547309,0.556360917,0.000201276,2009,0.291273164,0
WAUKESHA,6174,SUMMIT VIEW EL,480,read,4,79,470.3,80,500.8,489.7267574,11.07324263,1.260130606,1.260490405,0.001206419,2009,0.105601423,0
WAUKESHA,6174,WHITTIER EL,540,read,4,38,442.1,35,472.2,461.3399558,10.86004421,1.236147611,1.236464607,0.001506337,2009,0.112379761,0
WAUWATOSA,6244,EISENHOWER EL,40,read,4,48,463,50,491,482.3784009,8.621599067,0.98090626,0.980888251,0.000506821,2009,0.165733149,0
WAUWATOSA,6244,WASHINGTON EL,240,read,4,48,466.3,52,485.8,485.7002607,0.099739308,0.01134856,0.011343056,7.82E-08,2009,0.495497001,0
WEST ALLIS,6300,HORACE MANN EL,440,read,4,33,460.1,35,474.5,479.4591908,-4.959190842,-0.564202324,-0.564015717,0.000156205,2009,0.288222639,0
WEST ALLIS,6300,IRVING EL,140,read,4,36,465.9,37,480.8,485.297611,-4.497611025,-0.511742099,-0.511558835,0.000155794,2009,0.30604175,0
WEST ALLIS,6300,JEFFERSON EL,160,read,4,56,448.4,61,465.2,467.6816881,-2.48168806,-0.282390238,-0.282264171,5.36E-05,2009,0.389356176,0
WEST ALLIS,6300,LONGFELLOW EL,280,read,4,38,422.3,33,451.7,441.4087972,10.29120276,1.173717058,1.173932267,0.004092147,2009,0.124542694,0
WEST ALLIS,6300,MITCHELL EL,80,read,4,49,457.8,55,480.2,477.1439553,3.056044748,0.347681247,0.347532967,5.86E-05,2009,0.364770964,0
WEST ALLIS,6300,PERSHING EL,380,read,4,48,453.3,46,474.7,472.6141465,2.08585351,0.237315353,0.237206714,3.00E-05,2009,0.40678652,0
WEST ALLIS,6300,WILSON EL,480,read,4,42,465.8,43,490.2,485.1969486,5.003051392,0.569249903,0.569063205,0.000191842,2009,0.286172046,0
WHITEFISHBAY,6419,CUMBERLAND EL,20,read,4,73,473.8,76,507.3,493.249942,14.05005804,1.59918486,1.600395241,0.002413717,2009,0.05685758,0
WHITEFISHBAY,6419,RICHARDS EL,80,read,4,90,483.4,95,509.1,502.913534,6.18646601,0.704671373,0.704499223,0.00083946,2009,0.241431865,0
WHITNALL,6470,HALES C EL,40,read,4,69,466.9,77,486.8,486.3042352,0.495764806,0.056410296,0.056383019,1.99E-06,2009,0.477592327,0
YMCA YOUNG,8111,YMCA YOUNG LEAD,100,read,4,50,442.6,68,452.7,461.8432679,-9.143267877,-1.040703376,-1.040745341,0.00103463,2009,0.150867426,0
21ST CENTURY,8110,21ST CENTURY PR,100,read,4,49,449.2,53,463.4,468.4869874,-5.086987395,-0.578829371,-0.578642618,0.000215266,2009,0.282664166,0
BELOIT,413,BURDGE EL,40,read,4,17,436.8,18,453.9,456.0048477,-2.104847694,-0.239676314,-0.239566725,7.86E-05,2009,0.406765386,0
BELOIT,413,CONVERSE EL,60,read,4,44,450.7,41,462.6,469.9969237,-7.396923649,-0.84162822,-0.841509085,0.000421232,2009,0.202532873,0
BELOIT,413,CUNNINGHAM EL,80,read,4,39,436.9,37,448.2,456.1055101,-7.905510111,-0.900182946,-0.900100074,0.001102051,2009,0.187024468,0
BELOIT,413,GASTON EL,110,read,4,36,463.5,39,476,482.881713,-6.881713018,-0.782961387,-0.782814349,0.000328708,2009,0.219293808,0
BELOIT,413,HACKETT EL,120,read,4,41,436.4,34,459.2,455.602198,3.597801974,0.409690695,0.409525297,0.000235233,2009,0.342400188,0
BELOIT,413,MCLENEGAN EL,160,read,4,25,444.5,27,458.2,463.7558538,-5.555853799,-0.632309744,-0.6321256,0.000339094,2009,0.266412251,0
BELOIT,413,MERRILL EL,210,read,4,37,422.7,39,444.6,441.8114469,2.788553095,0.318018484,0.31787981,0.000294837,2009,0.37615822,0
BELOIT,413,MORGAN EL,240,read,4,45,460.7,46,483,480.0631653,2.936834656,0.334122435,0.33397844,5.53E-05,2009,0.369973645,0
BELOIT,413,ROYCE EL,300,read,4,39,434,39,441.6,453.1863,-11.58630002,-1.319640484,-1.320115716,0.002810686,2009,0.097346772,0
BELOIT,413,TODD EL,320,read,4,38,440.8,36,455.8,460.0313444,-4.231344372,-0.481674253,-0.48149478,0.000248154,2009,0.31658091,0
BELOIT,413,WRIGHT EL,360,read,4,29,438.1,24,453.6,457.3134591,-3.713459114,-0.422803057,-0.422634603,0.000226028,2009,0.338243482,0
BELOIT TURNE,422,TOWNVIEW EL,100,read,4,103,466.5,107,484.1,485.9015855,-1.801585526,-0.204989679,-0.204894417,2.58E-05,2009,0.419023773,0
BRISTOL,665,BRISTOL EL,20,read,4,66,462.7,66,482.4,482.0764137,0.323586318,0.036815234,0.0367974,7.07E-07,2009,0.485379663,0
BRODHEAD,700,RONALD R ALB EL,20,read,4,67,451.1,70,474.7,470.3995733,4.300426683,0.489300657,0.489120099,0.000139669,2009,0.313153948,0
BURLINGTON,777,COOPER EL,60,read,4,64,463.5,44,472,482.881713,-10.88171302,-1.238058184,-1.238378513,0.000821886,2009,0.111147044,0
BURLINGTON,777,WALLER EL,140,read,4,66,463.5,73,480.8,482.881713,-2.081713018,-0.236845231,-0.236736782,3.01E-05,2009,0.406766621,0
CLINTON,1134,CLINTON EL,40,read,4,54,469.5,57,489.1,488.921458,0.178541965,0.020317285,0.020307433,2.99E-07,2009,0.491935155,0
DEERFIELD,1309,DEERFIELD EL,20,read,4,52,465.7,53,489.9,485.0962862,4.803713809,0.54656761,0.546381643,0.000176008,2009,0.293570233,0
DELAVNDARIEN,1380,DARIEN EL,10,read,4,29,459.2,29,468.9,478.5532291,-9.653229089,-1.098233391,-1.098343293,0.00058624,2009,0.140704948,0
DELAVNDARIEN,1380,TURTLE CREEK EL,45,read,4,66,440.5,66,459.3,459.7293571,-0.429357121,-0.048876771,-0.048853119,2.60E-06,2009,0.480593077,0
DELAVNDARIEN,1380,WILEMAN EL,100,read,4,39,441.6,40,454.2,460.8366437,-6.636643707,-0.755441572,-0.755284185,0.000580534,2009,0.22730796,0
DOVER,1449,KANSASVILLE EL,20,read,4,16,451.5,14,482.1,470.802223,11.29777702,1.285442377,1.285849645,0.000946286,2009,0.110463938,0
EAST TROY,1540,PRAIRIE VIEW EL,100,read,4,95,465.2,98,485,484.5929741,0.407025894,0.046310863,0.046288447,1.23E-06,2009,0.481587756,0
EDGERTON,1568,EDGERTON COM EL,40,read,4,80,456.5,87,472.7,475.8353438,-3.135343832,-0.356705002,-0.356553973,6.24E-05,2009,0.361149524,0
ELKHORN,1638,JACKSON EL,120,read,4,60,458.9,59,480.1,478.2512418,1.848758161,0.210330261,0.210232744,2.15E-05,2009,0.417111414,0
ELKHORN,1638,TIBBETS EL,80,read,4,70,473.1,73,504.3,492.545305,11.75469496,1.337871265,1.338384562,0.001616719,2009,0.092491159,0
ELKHORN,1638,WEST SIDE EL,100,read,4,62,456.7,70,480.2,476.0366687,4.163331334,0.473657523,0.473479278,0.000109789,2009,0.318682956,0
EVANSVILLE,1694,T ROBINSON IN,100,read,4,134,460.8,133,474.3,480.1638278,-5.863827761,-0.667125825,-0.66694618,0.000220956,2009,0.252985338,0
JANESVILLE,2695,ADAMS EL,20,read,4,58,454.3,54,484.8,473.6207707,11.17922934,1.271880905,1.272262443,0.000833079,2009,0.104416798,0
JANESVILLE,2695,KENNEDY EL,180,read,4,60,460.4,54,484.7,479.7611781,4.938821907,0.561886227,0.561699674,0.000155631,2009,0.288344174,0
